Company Name,Industry,Symbol,Series,ISIN Code,IndexName,
Jindal Stainless Ltd.,Metals & Mining,JSL,EQ,INE220G01021,niftymidcap150,
Jindal Stainless Ltd.,Metals & Mining,JSL,EQ,INE220G01021,niftymidsmallcap400,
Jindal Stainless Ltd.,Metals & Mining,JSL,EQ,INE220G01021,niftytotalmarket,
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030,nifty100,
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030,nifty200,
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030,nifty500LargeMidSmallEqualCapWeighted,
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030,nifty500,
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030,nifty500Multicap502525,
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030,niftylargemidcap250,
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030,niftynext50,
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030,niftytotalmarket,
Jindal Worldwide Ltd.,Textiles,JINDWORLD,EQ,INE247D01039,niftymicrocap250,
Jindal Worldwide Ltd.,Textiles,JINDWORLD,EQ,INE247D01039,niftytotalmarket,
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017,nifty100,
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017,nifty200,
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017,nifty500LargeMidSmallEqualCapWeighted,
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017,nifty500,
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017,nifty500Multicap502525,
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017,nifty50,
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017,niftylargemidcap250,
Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017,niftytotalmarket,
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014,nifty500LargeMidSmallEqualCapWeighted,
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014,nifty500,
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014,nifty500Multicap502525,
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014,niftylargemidcap250,
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014,niftymidcap150,
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014,niftymidsmallcap400,
J.K. Cement Ltd.,Construction Materials,JKCEMENT,EQ,INE823G01014,niftytotalmarket,
Dummy Sterlite Technologies Ltd.,Telecommunication,DUMMYSTLTE,BE,DUM089C01029,niftymicrocap250,#N/A
JK Lakshmi Cement Ltd.,Construction Materials,JKLAKSHMI,EQ,INE786A01032,nifty500LargeMidSmallEqualCapWeighted,
JK Lakshmi Cement Ltd.,Construction Materials,JKLAKSHMI,EQ,INE786A01032,niftymicrocap250,
JK Lakshmi Cement Ltd.,Construction Materials,JKLAKSHMI,EQ,INE786A01032,niftytotalmarket,
JK Paper Ltd.,Forest Materials,JKPAPER,EQ,INE789E01012,nifty500LargeMidSmallEqualCapWeighted,
JK Paper Ltd.,Forest Materials,JKPAPER,EQ,INE789E01012,niftymicrocap250,
JK Paper Ltd.,Forest Materials,JKPAPER,EQ,INE789E01012,niftytotalmarket,
JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE,EQ,INE573A01042,nifty500,
JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE,EQ,INE573A01042,nifty500Multicap502525,
JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE,EQ,INE573A01042,niftymidsmallcap400,
JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE,EQ,INE573A01042,niftysmallcap250,
JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE,EQ,INE573A01042,niftytotalmarket,
JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023,nifty500LargeMidSmallEqualCapWeighted,
JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023,nifty500,
JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023,nifty500Multicap502525,
JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023,niftymidsmallcap400,
JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023,niftysmallcap250,
JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023,niftytotalmarket,
Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Durables,JCHAC,EQ,INE782A01015,niftymicrocap250,
Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Durables,JCHAC,EQ,INE782A01015,niftytotalmarket,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,nifty100,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,nifty200,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,nifty500LargeMidSmallEqualCapWeighted,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,nifty500,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,nifty500Multicap502525,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,niftylargemidcap250,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,niftynext50,
JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018,niftytotalmarket,
JSW Holdings Ltd.,Financial Services,JSWHL,BE,INE824G01012,nifty500,
JSW Holdings Ltd.,Financial Services,JSWHL,BE,INE824G01012,nifty500Multicap502525,
JSW Holdings Ltd.,Financial Services,JSWHL,BE,INE824G01012,niftymidsmallcap400,
JSW Holdings Ltd.,Financial Services,JSWHL,BE,INE824G01012,niftysmallcap250,
JSW Holdings Ltd.,Financial Services,JSWHL,BE,INE824G01012,niftytotalmarket,
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026,nifty500LargeMidSmallEqualCapWeighted,
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026,nifty500,
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026,nifty500Multicap502525,
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026,niftylargemidcap250,
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026,niftymidcap150,
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026,niftymidsmallcap400,
JSW Infrastructure Ltd.,Services,JSWINFRA,EQ,INE880J01026,niftytotalmarket,
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038,nifty100,
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038,nifty200,
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038,nifty500LargeMidSmallEqualCapWeighted,
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038,nifty500,
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038,nifty500Multicap502525,
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038,nifty50,
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038,niftylargemidcap250,
JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038,niftytotalmarket,
JTL Industries Ltd.,Capital Goods,JTLIND,EQ,INE391J01032,niftymicrocap250,
JTL Industries Ltd.,Capital Goods,JTLIND,EQ,INE391J01032,niftytotalmarket,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,nifty200,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,nifty500LargeMidSmallEqualCapWeighted,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,nifty500,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,nifty500Multicap502525,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,niftylargemidcap250,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,niftymidcap100,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,niftymidcap150,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,niftymidsmallcap400,
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020,niftytotalmarket,
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018,nifty500LargeMidSmallEqualCapWeighted,
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018,nifty500,
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018,nifty500Multicap502525,
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018,niftymidsmallcap400,
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018,niftysmallcap250,
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018,niftytotalmarket,
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033,nifty500LargeMidSmallEqualCapWeighted,
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033,nifty500,
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033,nifty500Multicap502525,
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033,niftymidsmallcap400,
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033,niftysmallcap250,
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033,niftytotalmarket,
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016,nifty500LargeMidSmallEqualCapWeighted,
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016,nifty500,
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016,nifty500Multicap502525,
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016,niftymidsmallcap400,
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016,niftysmallcap100,
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016,niftysmallcap250,
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016,niftytotalmarket,
Justdial Ltd.,Consumer Services,JUSTDIAL,EQ,INE599M01018,nifty500LargeMidSmallEqualCapWeighted,
Justdial Ltd.,Consumer Services,JUSTDIAL,EQ,INE599M01018,nifty500,
Justdial Ltd.,Consumer Services,JUSTDIAL,EQ,INE599M01018,nifty500Multicap502525,
Justdial Ltd.,Consumer Services,JUSTDIAL,EQ,INE599M01018,niftymidsmallcap400,
Justdial Ltd.,Consumer Services,JUSTDIAL,EQ,INE599M01018,niftysmallcap250,
Justdial Ltd.,Consumer Services,JUSTDIAL,EQ,INE599M01018,niftytotalmarket,
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB,EQ,INE668F01031,nifty500LargeMidSmallEqualCapWeighted,
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB,EQ,INE668F01031,nifty500,
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB,EQ,INE668F01031,nifty500Multicap502525,
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB,EQ,INE668F01031,niftymidsmallcap400,
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB,EQ,INE668F01031,niftysmallcap250,
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB,EQ,INE668F01031,niftytotalmarket,
Jyoti CNC Automation Ltd.,Capital Goods,JYOTICNC,EQ,INE980O01024,nifty500,
Jyoti CNC Automation Ltd.,Capital Goods,JYOTICNC,EQ,INE980O01024,nifty500Multicap502525,
Jyoti CNC Automation Ltd.,Capital Goods,JYOTICNC,EQ,INE980O01024,niftymidsmallcap400,
Jyoti CNC Automation Ltd.,Capital Goods,JYOTICNC,EQ,INE980O01024,niftysmallcap250,
Jyoti CNC Automation Ltd.,Capital Goods,JYOTICNC,EQ,INE980O01024,niftytotalmarket,
K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031,nifty500LargeMidSmallEqualCapWeighted,
K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031,nifty500,
K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031,nifty500Multicap502525,
K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031,niftylargemidcap250,
K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031,niftymidcap150,
K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031,niftymidsmallcap400,
K.P.R. Mill Ltd.,Textiles,KPRMILL,EQ,INE930H01031,niftytotalmarket,
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036,nifty500LargeMidSmallEqualCapWeighted,
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036,nifty500,
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036,nifty500Multicap502525,
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036,niftymidsmallcap400,
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036,niftysmallcap250,
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036,niftytotalmarket,
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022,nifty500LargeMidSmallEqualCapWeighted,
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022,nifty500,
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022,nifty500Multicap502525,
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022,niftymidsmallcap400,
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022,niftysmallcap100,
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022,niftysmallcap250,
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022,niftytotalmarket,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,nifty200,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,nifty500LargeMidSmallEqualCapWeighted,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,nifty500,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,nifty500Multicap502525,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,niftylargemidcap250,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,niftymidcap100,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,niftymidcap150,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,niftymidsmallcap400,
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014,niftytotalmarket,
Kalyani Steels Ltd.,Capital Goods,KSL,EQ,INE907A01026,niftymicrocap250,
Kalyani Steels Ltd.,Capital Goods,KSL,EQ,INE907A01026,niftytotalmarket,
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER,EQ,INE531A01024,nifty500LargeMidSmallEqualCapWeighted,
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER,EQ,INE531A01024,nifty500,
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER,EQ,INE531A01024,nifty500Multicap502525,
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER,EQ,INE531A01024,niftymidsmallcap400,
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER,EQ,INE531A01024,niftysmallcap250,
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER,EQ,INE531A01024,niftytotalmarket,
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028,nifty500LargeMidSmallEqualCapWeighted,
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028,nifty500,
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028,nifty500Multicap502525,
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028,niftymidsmallcap400,
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028,niftysmallcap100,
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028,niftysmallcap250,
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028,niftytotalmarket,
Kaveri Seed Company Ltd.,Fast Moving Consumer Goods,KSCL,EQ,INE455I01029,niftymicrocap250,
Kaveri Seed Company Ltd.,Fast Moving Consumer Goods,KSCL,EQ,INE455I01029,niftytotalmarket,
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012,nifty500LargeMidSmallEqualCapWeighted,
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012,nifty500,
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012,nifty500Multicap502525,
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012,niftymidsmallcap400,
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012,niftysmallcap100,
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012,niftysmallcap250,
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012,niftysmallcap50,
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012,niftytotalmarket,
Kec International Ltd.,Construction,KEC,EQ,INE389H01022,nifty500LargeMidSmallEqualCapWeighted,
Kec International Ltd.,Construction,KEC,EQ,INE389H01022,nifty500,
Kec International Ltd.,Construction,KEC,EQ,INE389H01022,nifty500Multicap502525,
Kec International Ltd.,Construction,KEC,EQ,INE389H01022,niftymidsmallcap400,
Kec International Ltd.,Construction,KEC,EQ,INE389H01022,niftysmallcap100,
Kec International Ltd.,Construction,KEC,EQ,INE389H01022,niftysmallcap250,
Kec International Ltd.,Construction,KEC,EQ,INE389H01022,niftysmallcap50,
Kec International Ltd.,Construction,KEC,EQ,INE389H01022,niftytotalmarket,
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027,nifty500LargeMidSmallEqualCapWeighted,
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027,nifty500,
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027,nifty500Multicap502525,
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027,niftylargemidcap250,
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027,niftymidcap150,
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027,niftymidsmallcap400,
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027,niftytotalmarket,
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010,nifty500LargeMidSmallEqualCapWeighted,
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010,nifty500,
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010,nifty500Multicap502525,
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010,niftymidsmallcap400,
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010,niftysmallcap100,
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010,niftysmallcap250,
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010,niftysmallcap50,
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010,niftytotalmarket,
Kirloskar Brothers Ltd.,Capital Goods,KIRLOSBROS,EQ,INE732A01036,nifty500,
Kirloskar Brothers Ltd.,Capital Goods,KIRLOSBROS,EQ,INE732A01036,nifty500Multicap502525,
Kirloskar Brothers Ltd.,Capital Goods,KIRLOSBROS,EQ,INE732A01036,niftymidsmallcap400,
Kirloskar Brothers Ltd.,Capital Goods,KIRLOSBROS,EQ,INE732A01036,niftysmallcap250,
Kirloskar Brothers Ltd.,Capital Goods,KIRLOSBROS,EQ,INE732A01036,niftytotalmarket,
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010,nifty500,
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010,nifty500Multicap502525,
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010,niftymidsmallcap400,
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010,niftysmallcap250,
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010,niftytotalmarket,
Kirloskar Pneumatic Company Ltd.,Capital Goods,KIRLPNU,EQ,INE811A01020,niftymicrocap250,
Kirloskar Pneumatic Company Ltd.,Capital Goods,KIRLPNU,EQ,INE811A01020,niftytotalmarket,
KNR Constructions Ltd.,Construction,KNRCON,EQ,INE634I01029,nifty500LargeMidSmallEqualCapWeighted,
KNR Constructions Ltd.,Construction,KNRCON,EQ,INE634I01029,nifty500,
KNR Constructions Ltd.,Construction,KNRCON,EQ,INE634I01029,nifty500Multicap502525,
KNR Constructions Ltd.,Construction,KNRCON,EQ,INE634I01029,niftymidsmallcap400,
KNR Constructions Ltd.,Construction,KNRCON,EQ,INE634I01029,niftysmallcap250,
KNR Constructions Ltd.,Construction,KNRCON,EQ,INE634I01029,niftytotalmarket,
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028,nifty100,
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028,nifty200,
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028,nifty500LargeMidSmallEqualCapWeighted,
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028,nifty500,
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028,nifty500Multicap502525,
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028,nifty50,
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028,niftylargemidcap250,
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01028,niftytotalmarket,
KPI Green Energy Ltd.,Power,KPIGREEN,EQ,INE542W01025,niftymicrocap250,
KPI Green Energy Ltd.,Power,KPIGREEN,EQ,INE542W01025,niftytotalmarket,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,nifty200,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,nifty500LargeMidSmallEqualCapWeighted,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,nifty500,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,nifty500Multicap502525,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,niftylargemidcap250,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,niftymidcap100,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,niftymidcap150,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,niftymidsmallcap400,
KPIT Technologies Ltd.,Information Technology,KPITTECH,EQ,INE04I401011,niftytotalmarket,
KRBL Ltd.,Fast Moving Consumer Goods,KRBL,EQ,INE001B01026,nifty500LargeMidSmallEqualCapWeighted,
KRBL Ltd.,Fast Moving Consumer Goods,KRBL,EQ,INE001B01026,niftymicrocap250,
KRBL Ltd.,Fast Moving Consumer Goods,KRBL,EQ,INE001B01026,niftytotalmarket,
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01017,nifty500LargeMidSmallEqualCapWeighted,
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01025,nifty500,
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01025,nifty500Multicap502525,
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01025,niftymidsmallcap400,
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01025,niftysmallcap250,
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01025,niftytotalmarket,
KSB Ltd.,Capital Goods,KSB,EQ,INE999A01015,nifty500LargeMidSmallEqualCapWeighted,
KSB Ltd.,Capital Goods,KSB,EQ,INE999A01023,niftymicrocap250,
KSB Ltd.,Capital Goods,KSB,EQ,INE999A01023,niftytotalmarket,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,nifty200,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,nifty500LargeMidSmallEqualCapWeighted,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,nifty500,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,nifty500Multicap502525,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,niftylargemidcap250,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,niftymidcap100,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,niftymidcap150,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,niftymidsmallcap400,
L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015,niftytotalmarket,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,nifty500LargeMidSmallEqualCapWeighted,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,nifty500,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,nifty500Multicap502525,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,niftylargemidcap250,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,niftymidcap150,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,niftymidsmallcap400,
L&T Technology Services Ltd.,Information Technology,LTTS,EQ,INE010V01017,niftytotalmarket,
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030,nifty100,
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030,nifty200,
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030,nifty500LargeMidSmallEqualCapWeighted,
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030,nifty500,
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030,nifty500Multicap502525,
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030,nifty50,
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030,niftylargemidcap250,
Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030,niftytotalmarket,
Latent View Analytics Ltd.,Information Technology,LATENTVIEW,BE,INE0I7C01011,nifty500LargeMidSmallEqualCapWeighted,
Latent View Analytics Ltd.,Information Technology,LATENTVIEW,EQ,INE0I7C01011,nifty500,
