Scrip Code,COMPANY,ISIN No.,Close Price
504212,UNIVERSAL CABLES LTD.,INE279A01012,744.75
543996,Updater Services Limited,INE851I01011,290.6
517146,USHA MARTIN LTD.,INE228A01035,355.3
543238,UTI Asset Management Company L,INE094J01016,1256.5
543942,UTKARSH SMALL FINANCE BANK LIM,INE735W01017,24.19
532729,UTTAM SUGAR MILLS LTD.,INE786F01031,301.05
532953,V-GUARD INDUSTRIES LTD.,INE951I01027,385.8
534976,V-MART RETAIL LTD.,INE665J01013,856.2
507880,V.I.P.INDUSTRIES LTD.,INE054A01027,417.15
531266,V.S.T.TILLERS TRACTORS LTD.,INE764D01017,3673.8
532867,V2 RETAIL LTD.,INE945H01013,1780.9
533269,VA TECH WABAG LTD.,INE956G01038,1487.85
519156,VADILAL INDUSTRIES LTD.,INE694D01016,5560.6
532156,VAIBHAV GLOBAL LTD,INE884A01027,237.3
511431,VAKRANGEE LIMITED,INE051B01021,9.7
540145,Valiant Organics Limited,INE565V01010,424.8
533160,VALOR ESTATE LIMITED,INE879I01012,227.7
500439,VARDHMAN HOLDINGS LTD.,INE701A01023,4073.5
534392,VARDHMAN SPECIAL STEELS LTD.,INE050M01012,261.5
502986,VARDHMAN TEXTILES LTD.,INE825A01020,491.65
541578,Varroc Engineering Limited,INE665L01035,570.9
533156,VASCON ENGINEERS LTD,INE893I01013,53.44
523261,VENKYS (INDIA) LTD.,INE398A01010,1605.4
544321,Ventive Hospitality Limited,INE781S01027,685.55
543528,Venus Pipes & Tubes Limited,INE0JA001018,1361
543514,Veranda Learning Solutions Lim,INE0IQ001011,196.65
512229,VERITAS (INDIA) LTD.,INE379J01029,385.75
520113,VESUVIUS INDIA LTD.,INE386A01023,552.8
531717,Vidhi Specialty Food Ingredien,INE632C01026,409.8
543350,Vijaya Diagnostic Centre Limit,INE043W01024,989.7
524394,VIMTA LABS LTD.,INE579C01029,438.75
524200,VINATI ORGANICS LTD.,INE410B01037,1968.95
517015,VINDHYA TELELINKS LTD.,INE707A01012,1706.9
516072,VISHNU CHEMICALS LTD.,INE270I01022,533.75
543974,VISHNU PRAKASH R PUNGLIA LIMIT,INE0AE001013,169.95
532757,VOLTAMP TRANSFORMERS LTD.,INE540H01012,9281.55
539118,VRL Logistics Limited,INE366I01010,573.1
509966,VST INDUSTRIES LTD.,INE710A01016,295.65
532144,WELSPUN CORP LIMITED,INE191B01025,940.35
532553,WELSPUN ENTERPRISES LIMTED,INE625G01013,532.3
514162,WELSPUN LIVING LIMITED,INE192B01031,144.1
500365,WELSPUN SPECIALTY SOLUTIONS LI,INE731F01037,35.23
505412,WENDT (INDIA) LTD.,INE274C01019,8497.25
500444,West Coast Paper Mills Limited,INE976A01021,511.1
505533,WESTLIFE FOODWORLD LIMITED,INE274F01020,753.55
543329,Windlas Biotech Limited,INE0H5O01029,891.4
532300,WOCKHARDT LTD.,INE049B01025,1638.8
538268,WONDERLA HOLIDAYS LTD,INE066O01014,630.2
505872,WPIL LTD.,INE765D01022,417.3
532616,XCHANGING SOLUTIONS LTD.,INE692G01013,98.8
541167,YASHO INDUSTRIES LIMITED,INE616Z01012,2073.95
543950,YATHARTH HOSPITAL & TRAUMA CAR,INE0JO301016,528.05
543992,YATRA ONLINE LIMITED,INE0JR601024,86.18
522108,YUKEN INDIA LTD.,INE384C01016,1183.95
543985,ZAGGLE PREPAID OCEAN SERVICES,INE07K301024,411.3
533339,ZEN TECHNOLOGIES LTD.,INE251B01027,1923.15
504067,ZENSAR TECHNOLOGIES LTD.,INE520A01027,844.45
533023,ZF Commercial Vehicle Control,INE342J01019,13520.1
544288,ZINKA LOGISTICS SOLUTIONS LIMI,INE0UIZ01018,435.45
531335,ZYDUS WELLNESS LTD.,INE768C01010,2031.5
