SYMBOL,COMPANY_NAME,INDUSTRY,INDEX_NAME
ESCORTS,Escorts Kubota Ltd.,Capital Goods,niftymidcap150
ESCORTS,Escorts Kubota Ltd.,Capital Goods,niftymidsmallcap400
ESCORTS,Escorts Kubota Ltd.,Capital Goods,niftytotalmarket
ETERNAL,Eternal Ltd.,Consumer Services,nifty100
ETERNAL,Eternal Ltd.,Consumer Services,nifty200
ETERNAL,Eternal Ltd.,Consumer Services,nifty500
ETERNAL,Eternal Ltd.,Consumer Services,nifty500Multicap502525
ETERNAL,Eternal Ltd.,Consumer Services,nifty50
ETERNAL,Eternal Ltd.,Consumer Services,niftylargemidcap250
ETERNAL,Eternal Ltd.,Consumer Services,niftytotalmarket
ETHOSLTD,Ethos Ltd.,Consumer Durables,niftymicrocap250
ETHOSLTD,Ethos Ltd.,Consumer Durables,niftytotalmarket
EUREKAFORB,Eureka Forbes Ltd.,Consumer Durables,niftymicrocap250
EUREKAFORB,Eureka Forbes Ltd.,Consumer Durables,niftytotalmarket
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,nifty200
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,nifty500LargeMidSmallEqualCapWeighted
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,nifty500
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,nifty500Multicap502525
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,niftylargemidcap250
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,niftymidcap100
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,niftymidcap150
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,niftymidsmallcap400
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,niftytotalmarket
FDC,FDC Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
FDC,FDC Ltd.,Healthcare,niftymicrocap250
FDC,FDC Ltd.,Healthcare,niftytotalmarket
FACT,Fertilisers and Chemicals Travancore Ltd.,Chemicals,nifty500LargeMidSmallEqualCapWeighted
FACT,Fertilisers and Chemicals Travancore Ltd.,Chemicals,nifty500
FACT,Fertilisers and Chemicals Travancore Ltd.,Chemicals,nifty500Multicap502525
FACT,Fertilisers and Chemicals Travancore Ltd.,Chemicals,niftymidsmallcap400
FACT,Fertilisers and Chemicals Travancore Ltd.,Chemicals,niftysmallcap250
FACT,Fertilisers and Chemicals Travancore Ltd.,Chemicals,niftytotalmarket
FIEMIND,Fiem Industries Ltd,Automobile and Auto Components,niftymicrocap250
FIEMIND,Fiem Industries Ltd,Automobile and Auto Components,niftytotalmarket
FINEORG,Fine Organic Industries Ltd.,Chemicals,nifty500LargeMidSmallEqualCapWeighted
FINEORG,Fine Organic Industries Ltd.,Chemicals,niftymicrocap250
FINEORG,Fine Organic Industries Ltd.,Chemicals,niftytotalmarket
FCL,Fineotex Chemical Ltd.,Chemicals,niftymicrocap250
FCL,Fineotex Chemical Ltd.,Chemicals,niftytotalmarket
FINCABLES,Finolex Cables Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
FINCABLES,Finolex Cables Ltd.,Capital Goods,nifty500
FINCABLES,Finolex Cables Ltd.,Capital Goods,nifty500Multicap502525
FINCABLES,Finolex Cables Ltd.,Capital Goods,niftymidsmallcap400
FINCABLES,Finolex Cables Ltd.,Capital Goods,niftysmallcap250
FINCABLES,Finolex Cables Ltd.,Capital Goods,niftytotalmarket
FINPIPE,Finolex Industries Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
FINPIPE,Finolex Industries Ltd.,Capital Goods,nifty500
FINPIPE,Finolex Industries Ltd.,Capital Goods,nifty500Multicap502525
FINPIPE,Finolex Industries Ltd.,Capital Goods,niftymidsmallcap400
FINPIPE,Finolex Industries Ltd.,Capital Goods,niftysmallcap250
FINPIPE,Finolex Industries Ltd.,Capital Goods,niftytotalmarket
FSL,Firstsource Solutions Ltd.,Services,nifty500LargeMidSmallEqualCapWeighted
FSL,Firstsource Solutions Ltd.,Services,nifty500
FSL,Firstsource Solutions Ltd.,Services,nifty500Multicap502525
FSL,Firstsource Solutions Ltd.,Services,niftymidsmallcap400
FSL,Firstsource Solutions Ltd.,Services,niftysmallcap100
FSL,Firstsource Solutions Ltd.,Services,niftysmallcap250
FSL,Firstsource Solutions Ltd.,Services,niftysmallcap50
FSL,Firstsource Solutions Ltd.,Services,niftytotalmarket
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,nifty500
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,nifty500Multicap502525
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,niftymidsmallcap400
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,niftysmallcap100
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,niftysmallcap250
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,niftysmallcap50
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,niftytotalmarket
FORCEMOT,Force Motors Ltd.,Automobile and Auto Components,niftymicrocap250
FORCEMOT,Force Motors Ltd.,Automobile and Auto Components,niftytotalmarket
FORTIS,Fortis Healthcare Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
FORTIS,Fortis Healthcare Ltd.,Healthcare,nifty500
FORTIS,Fortis Healthcare Ltd.,Healthcare,nifty500Multicap502525
FORTIS,Fortis Healthcare Ltd.,Healthcare,niftylargemidcap250
FORTIS,Fortis Healthcare Ltd.,Healthcare,niftymidcap150
FORTIS,Fortis Healthcare Ltd.,Healthcare,niftymidsmallcap400
FORTIS,Fortis Healthcare Ltd.,Healthcare,niftytotalmarket
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,nifty200
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,nifty500LargeMidSmallEqualCapWeighted
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,nifty500
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,nifty500Multicap502525
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,niftylargemidcap250
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,niftymidcap100
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,niftymidcap150
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,niftymidsmallcap400
NYKAA,FSN E-Commerce Ventures Ltd.,Consumer Services,niftytotalmarket
GRINFRA,G R Infraprojects Ltd.,Construction,niftymicrocap250
GRINFRA,G R Infraprojects Ltd.,Construction,niftytotalmarket
GABRIEL,Gabriel India Ltd.,Automobile and Auto Components,niftymicrocap250
GABRIEL,Gabriel India Ltd.,Automobile and Auto Components,niftytotalmarket
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,nifty100
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,nifty200
GAIL,GAIL (India) Ltd.,"Oil, Gas & Consumable Fuels",nifty500LargeMidSmallEqualCapWeighted
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,nifty500
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,nifty500Multicap502525
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,niftylargemidcap250
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,niftynext50
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,niftytotalmarket
GANESHHOUC,Ganesh Housing Corporation Ltd.,Realty,niftymicrocap250
GANESHHOUC,Ganesh Housing Corporation Ltd.,Realty,niftytotalmarket
GANECOS,Ganesha Ecosphere Ltd.,Textiles,niftymicrocap250
GANECOS,Ganesha Ecosphere Ltd.,Textiles,niftytotalmarket
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,nifty500
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,nifty500Multicap502525
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,niftymidsmallcap400
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,niftysmallcap100
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,niftysmallcap250
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,niftytotalmarket
GRWRHITECH,Garware Hi-Tech Films Ltd.,Capital Goods,niftymicrocap250
GRWRHITECH,Garware Hi-Tech Films Ltd.,Capital Goods,niftytotalmarket
GARFIBRES,Garware Technical Fibres Ltd.,Textiles,niftymicrocap250
GARFIBRES,Garware Technical Fibres Ltd.,Textiles,niftytotalmarket
GATEWAY,Gateway Distriparks Ltd.,Services,niftymicrocap250
GATEWAY,Gateway Distriparks Ltd.,Services,niftytotalmarket
GVT&D,GE Vernova T&D India Ltd.,Capital Goods,nifty500
GVT&D,GE Vernova T&D India Ltd.,Capital Goods,nifty500Multicap502525
GVT&D,GE Vernova T&D India Ltd.,Capital Goods,niftylargemidcap250
GVT&D,GE Vernova T&D India Ltd.,Capital Goods,niftymidcap150
GVT&D,GE Vernova T&D India Ltd.,Capital Goods,niftymidsmallcap400
GVT&D,GE Vernova T&D India Ltd.,Capital Goods,niftytotalmarket
GICRE,General Insurance Corporation of India,Financial Services,nifty500LargeMidSmallEqualCapWeighted
GICRE,General Insurance Corporation of India,Financial Services,nifty500
GICRE,General Insurance Corporation of India,Financial Services,nifty500Multicap502525
GICRE,General Insurance Corporation of India,Financial Services,niftylargemidcap250
GICRE,General Insurance Corporation of India,Financial Services,niftymidcap150
GICRE,General Insurance Corporation of India,Financial Services,niftymidsmallcap400
GICRE,General Insurance Corporation of India,Financial Services,niftytotalmarket
GHCL,GHCL Ltd.,Chemicals,niftymicrocap250
GHCL,GHCL Ltd.,Chemicals,niftytotalmarket
GILLETTE,Gillette India Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
GILLETTE,Gillette India Ltd.,Fast Moving Consumer Goods,nifty500
GILLETTE,Gillette India Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
GILLETTE,Gillette India Ltd.,Fast Moving Consumer Goods,niftymidsmallcap400
GILLETTE,Gillette India Ltd.,Fast Moving Consumer Goods,niftysmallcap250
GILLETTE,Gillette India Ltd.,Fast Moving Consumer Goods,niftytotalmarket
GLAND,Gland Pharma Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
GLAND,Gland Pharma Ltd.,Healthcare,nifty500
GLAND,Gland Pharma Ltd.,Healthcare,nifty500Multicap502525
GLAND,Gland Pharma Ltd.,Healthcare,niftylargemidcap250
GLAND,Gland Pharma Ltd.,Healthcare,niftymidcap150
GLAND,Gland Pharma Ltd.,Healthcare,niftymidsmallcap400
GLAND,Gland Pharma Ltd.,Healthcare,niftytotalmarket
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,nifty500
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,nifty500Multicap502525
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,niftylargemidcap250
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,niftymidcap150
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,niftymidsmallcap400
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,niftytotalmarket
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,nifty200
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,nifty500
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,nifty500Multicap502525
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,niftylargemidcap250
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,niftymidcap100
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,niftymidcap150
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,niftymidsmallcap400
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,niftytotalmarket
MEDANTA,Global Health Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
MEDANTA,Global Health Ltd.,Healthcare,nifty500
MEDANTA,Global Health Ltd.,Healthcare,nifty500Multicap502525
MEDANTA,Global Health Ltd.,Healthcare,niftylargemidcap250
MEDANTA,Global Health Ltd.,Healthcare,niftymidcap150
MEDANTA,Global Health Ltd.,Healthcare,niftymidsmallcap400
MEDANTA,Global Health Ltd.,Healthcare,niftytotalmarket
GMMPFAUDLR,GMM Pfaudler Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
GMMPFAUDLR,GMM Pfaudler Ltd.,Capital Goods,niftymicrocap250
GMMPFAUDLR,GMM Pfaudler Ltd.,Capital Goods,niftytotalmarket
GMRAIRPORT,GMR Airports Ltd.,Services,nifty200
GMRAIRPORT,GMR Airports Ltd.,Services,nifty500
GMRAIRPORT,GMR Airports Ltd.,Services,nifty500Multicap502525
GMRAIRPORT,GMR Airports Ltd.,Services,niftylargemidcap250
GMRAIRPORT,GMR Airports Ltd.,Services,niftymidcap100
GMRAIRPORT,GMR Airports Ltd.,Services,niftymidcap150
GMRAIRPORT,GMR Airports Ltd.,Services,niftymidcap50
GMRAIRPORT,GMR Airports Ltd.,Services,niftymidsmallcap400
GMRAIRPORT,GMR Airports Ltd.,Services,niftytotalmarket
GMRP&UI,GMR Power and Urban Infra Ltd.,Power,niftymicrocap250
GMRP&UI,GMR Power and Urban Infra Ltd.,Power,niftytotalmarket
GODIGIT,Go Digit General Insurance Ltd.,Financial Services,nifty500
GODIGIT,Go Digit General Insurance Ltd.,Financial Services,nifty500Multicap502525
GODIGIT,Go Digit General Insurance Ltd.,Financial Services,niftymidsmallcap400
GODIGIT,Go Digit General Insurance Ltd.,Financial Services,niftysmallcap100
GODIGIT,Go Digit General Insurance Ltd.,Financial Services,niftysmallcap250
GODIGIT,Go Digit General Insurance Ltd.,Financial Services,niftytotalmarket
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,nifty500
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,nifty500Multicap502525
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,niftymidsmallcap400
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,niftysmallcap250
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,niftytotalmarket
GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,nifty500
GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,niftymidsmallcap400
GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,niftysmallcap100
GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,niftysmallcap250
GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,niftytotalmarket
GODREJAGRO,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,nifty500
GODREJAGRO,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
GODREJAGRO,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,niftymidsmallcap400
GODREJAGRO,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,niftysmallcap250
GODREJAGRO,Godrej Agrovet Ltd.,Fast Moving Consumer Goods,niftytotalmarket
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,nifty100
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,nifty200
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,nifty500
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,nifty500Multicap502525
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,niftylargemidcap250
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,niftynext50
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,niftytotalmarket
GODREJIND,Godrej Industries Ltd.,Diversified,nifty500LargeMidSmallEqualCapWeighted
GODREJIND,Godrej Industries Ltd.,Diversified,nifty500
GODREJIND,Godrej Industries Ltd.,Diversified,nifty500Multicap502525
GODREJIND,Godrej Industries Ltd.,Diversified,niftylargemidcap250
GODREJIND,Godrej Industries Ltd.,Diversified,niftymidcap150
GODREJIND,Godrej Industries Ltd.,Diversified,niftymidsmallcap400
GODREJIND,Godrej Industries Ltd.,Diversified,niftytotalmarket
GODREJPROP,Godrej Properties Ltd.,Realty,nifty200
GODREJPROP,Godrej Properties Ltd.,Realty,nifty500LargeMidSmallEqualCapWeighted
GODREJPROP,Godrej Properties Ltd.,Realty,nifty500
GODREJPROP,Godrej Properties Ltd.,Realty,nifty500Multicap502525
GODREJPROP,Godrej Properties Ltd.,Realty,niftylargemidcap250
GODREJPROP,Godrej Properties Ltd.,Realty,niftymidcap100
GODREJPROP,Godrej Properties Ltd.,Realty,niftymidcap150
GODREJPROP,Godrej Properties Ltd.,Realty,niftymidcap50
GODREJPROP,Godrej Properties Ltd.,Realty,niftymidcapselect
GODREJPROP,Godrej Properties Ltd.,Realty,niftymidsmallcap400
GODREJPROP,Godrej Properties Ltd.,Realty,niftytotalmarket
GOKEX,Gokaldas Exports Ltd.,Textiles,niftymicrocap250
GOKEX,Gokaldas Exports Ltd.,Textiles,niftytotalmarket
GOPAL,Gopal Snacks Ltd.,Fast Moving Consumer Goods,niftymicrocap250
GOPAL,Gopal Snacks Ltd.,Fast Moving Consumer Goods,niftytotalmarket
GRANULES,Granules India Ltd.,Healthcare,nifty500LargeMidSmallEqualCapWeighted
GRANULES,Granules India Ltd.,Healthcare,nifty500
GRANULES,Granules India Ltd.,Healthcare,nifty500Multicap502525
GRANULES,Granules India Ltd.,Healthcare,niftymidsmallcap400
GRANULES,Granules India Ltd.,Healthcare,niftysmallcap250
GRANULES,Granules India Ltd.,Healthcare,niftytotalmarket
GRAPHITE,Graphite India Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
GRAPHITE,Graphite India Ltd.,Capital Goods,nifty500
GRAPHITE,Graphite India Ltd.,Capital Goods,nifty500Multicap502525
GRAPHITE,Graphite India Ltd.,Capital Goods,niftymidsmallcap400
GRAPHITE,Graphite India Ltd.,Capital Goods,niftysmallcap250
GRAPHITE,Graphite India Ltd.,Capital Goods,niftytotalmarket
GRASIM,Grasim Industries Ltd.,Construction Materials,nifty100
GRASIM,Grasim Industries Ltd.,Construction Materials,nifty200
GRASIM,Grasim Industries Ltd.,Construction Materials,nifty500LargeMidSmallEqualCapWeighted
GRASIM,Grasim Industries Ltd.,Construction Materials,nifty500
GRASIM,Grasim Industries Ltd.,Construction Materials,nifty500Multicap502525
GRASIM,Grasim Industries Ltd.,Construction Materials,nifty50
GRASIM,Grasim Industries Ltd.,Construction Materials,niftylargemidcap250
GRASIM,Grasim Industries Ltd.,Construction Materials,niftytotalmarket
GRAVITA,Gravita India Ltd.,Metals & Mining,nifty500
GRAVITA,Gravita India Ltd.,Metals & Mining,nifty500Multicap502525
GRAVITA,Gravita India Ltd.,Metals & Mining,niftymidsmallcap400
GRAVITA,Gravita India Ltd.,Metals & Mining,niftysmallcap250
GRAVITA,Gravita India Ltd.,Metals & Mining,niftytotalmarket
GREAVESCOT,Greaves Cotton Ltd.,Capital Goods,niftymicrocap250
GREAVESCOT,Greaves Cotton Ltd.,Capital Goods,niftytotalmarket
GREENPANEL,Greenpanel Industries Ltd.,Consumer Durables,niftymicrocap250
GREENPANEL,Greenpanel Industries Ltd.,Consumer Durables,niftytotalmarket
GREENPLY,Greenply Industries Ltd.,Consumer Durables,niftymicrocap250
GREENPLY,Greenply Industries Ltd.,Consumer Durables,niftytotalmarket
GRINDWELL,Grindwell Norton Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
GAEL,Gujarat Ambuja Exports Ltd.,Fast Moving Consumer Goods,nifty500LargeMidSmallEqualCapWeighted
GAEL,Gujarat Ambuja Exports Ltd.,Fast Moving Consumer Goods,niftymicrocap250
GAEL,Gujarat Ambuja Exports Ltd.,Fast Moving Consumer Goods,niftytotalmarket
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,nifty500LargeMidSmallEqualCapWeighted
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,nifty500
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,nifty500Multicap502525
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,niftylargemidcap250
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,niftymidcap150
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,niftymidsmallcap400
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,niftytotalmarket
GUJGASLTD,Gujarat Gas Ltd.,"Oil, Gas & Consumable Fuels",nifty500LargeMidSmallEqualCapWeighted
GUJGASLTD,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,nifty500
GUJGASLTD,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,nifty500Multicap502525
GUJGASLTD,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,niftylargemidcap250
GUJGASLTD,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,niftymidcap150
GUJGASLTD,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,niftymidsmallcap400
GUJGASLTD,Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,niftytotalmarket
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,nifty500LargeMidSmallEqualCapWeighted
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,nifty500
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,nifty500Multicap502525
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,niftymidsmallcap400
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,niftysmallcap250
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,niftytotalmarket
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,nifty500LargeMidSmallEqualCapWeighted
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,nifty500
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,nifty500Multicap502525
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,niftymidsmallcap400
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,niftysmallcap250
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,niftytotalmarket
GPPL,Gujarat Pipavav Port Ltd.,Services,nifty500LargeMidSmallEqualCapWeighted
GPPL,Gujarat Pipavav Port Ltd.,Services,nifty500
GPPL,Gujarat Pipavav Port Ltd.,Services,nifty500Multicap502525
GPPL,Gujarat Pipavav Port Ltd.,Services,niftymidsmallcap400
GPPL,Gujarat Pipavav Port Ltd.,Services,niftysmallcap250
GPPL,Gujarat Pipavav Port Ltd.,Services,niftytotalmarket
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,Chemicals,nifty500LargeMidSmallEqualCapWeighted
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,Chemicals,niftymicrocap250
GSFC,Gujarat State Fertilizers & Chemicals Ltd.,Chemicals,niftytotalmarket
GSPL,Gujarat State Petronet Ltd.,"Oil, Gas & Consumable Fuels",nifty500LargeMidSmallEqualCapWeighted
GSPL,Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,nifty500
GSPL,Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,nifty500Multicap502525
GSPL,Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,niftymidsmallcap400
GSPL,Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,niftysmallcap100
GSPL,Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,niftysmallcap250
GSPL,Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,niftysmallcap50
GSPL,Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,niftytotalmarket
GULFOILLUB,Gulf Oil Lubricants India Ltd.,Oil Gas & Consumable Fuels,niftymicrocap250
GULFOILLUB,Gulf Oil Lubricants India Ltd.,Oil Gas & Consumable Fuels,niftytotalmarket
HGINFRA,H.G. Infra Engineering Ltd.,Construction,niftymicrocap250
HGINFRA,H.G. Infra Engineering Ltd.,Construction,niftytotalmarket
HAPPSTMNDS,Happiest Minds Technologies Ltd.,Information Technology,nifty500LargeMidSmallEqualCapWeighted
HAPPSTMNDS,Happiest Minds Technologies Ltd.,Information Technology,nifty500
HAPPSTMNDS,Happiest Minds Technologies Ltd.,Information Technology,nifty500Multicap502525
HAPPSTMNDS,Happiest Minds Technologies Ltd.,Information Technology,niftymidsmallcap400
HAPPSTMNDS,Happiest Minds Technologies Ltd.,Information Technology,niftysmallcap250
HAPPSTMNDS,Happiest Minds Technologies Ltd.,Information Technology,niftytotalmarket
HAPPYFORGE,Happy Forgings Ltd.,Capital Goods,nifty500LargeMidSmallEqualCapWeighted
HATHWAY,Hathway Cable & Datacom Ltd.,Media Entertainment & Publication,niftymicrocap250
HATHWAY,Hathway Cable & Datacom Ltd.,Media Entertainment & Publication,niftytotalmarket
HAVELLS,Havells India Ltd.,Consumer Durables,nifty100
HAVELLS,Havells India Ltd.,Consumer Durables,nifty200
HAVELLS,Havells India Ltd.,Consumer Durables,nifty500LargeMidSmallEqualCapWeighted
HAVELLS,Havells India Ltd.,Consumer Durables,nifty500
HAVELLS,Havells India Ltd.,Consumer Durables,nifty500Multicap502525
HAVELLS,Havells India Ltd.,Consumer Durables,niftylargemidcap250
HAVELLS,Havells India Ltd.,Consumer Durables,niftynext50
HAVELLS,Havells India Ltd.,Consumer Durables,niftytotalmarket
HBLENGINE,HBL Engineering Ltd.,Capital Goods,nifty500
HBLENGINE,HBL Engineering Ltd.,Capital Goods,nifty500Multicap502525
HBLENGINE,HBL Engineering Ltd.,Capital Goods,niftymidsmallcap400
HBLENGINE,HBL Engineering Ltd.,Capital Goods,niftysmallcap100
HBLENGINE,HBL Engineering Ltd.,Capital Goods,niftysmallcap250
HBLENGINE,HBL Engineering Ltd.,Capital Goods,niftytotalmarket
HCLTECH,HCL Technologies Ltd.,Information Technology,nifty100
HCLTECH,HCL Technologies Ltd.,Information Technology,nifty200
HCLTECH,HCL Technologies Ltd.,Information Technology,nifty500LargeMidSmallEqualCapWeighted
HCLTECH,HCL Technologies Ltd.,Information Technology,nifty500
HCLTECH,HCL Technologies Ltd.,Information Technology,nifty500Multicap502525
HCLTECH,HCL Technologies Ltd.,Information Technology,nifty50
HCLTECH,HCL Technologies Ltd.,Information Technology,niftylargemidcap250
HCLTECH,HCL Technologies Ltd.,Information Technology,niftytotalmarket
HDFCAMC,HDFC Asset Management Company Ltd.,Financial Services,nifty200
HDFCAMC,HDFC Asset Management Company Ltd.,Financial Services,nifty500LargeMidSmallEqualCapWeighted
